Date,price,ret,log_ret
2022-02-03,169.51165771484375,-0.01671957567055593,-0.016860925530630472
2022-02-04,169.2270050048828,-0.0016792515264041352,-0.0016806630496716628
2022-02-07,168.51039123535156,-0.004234630102391557,-0.004243621541032555
2022-02-08,171.6221923828125,0.01846652378318203,0.01829808798862058
2022-02-09,173.04562377929688,0.00829398212854282,0.008259776064939406
2022-02-10,168.9619598388672,-0.02359877037767799,-0.02388168112131264
2022-02-11,165.5458221435547,-0.020218383466730327,-0.020425572422275905
2022-02-14,165.78138732910156,0.0014229606189795074,0.0014219491699056994
2022-02-15,169.61965942382812,0.02315261174106964,0.02288865643072797
2022-02-16,169.38406372070312,-0.0013889646042520853,-0.001389930109726863
2022-02-17,165.78138732910156,-0.02126927594287742,-0.021498726321001034
2022-02-18,164.23037719726562,-0.009355755533381749,-0.009399795514277377
2022-02-22,161.30508422851562,-0.017812130853455233,-0.01797267614910451
2022-02-23,157.13307189941406,-0.02586410929981109,-0.026204466898678492
2022-02-24,159.7540740966797,0.01668014355974279,0.01654255782375384
2022-02-25,161.82534790039062,0.012965389555307683,0.01288205839985244
2022-02-28,162.09036254882812,0.0016376584501498481,0.0016363189497801682
2022-03-01,160.20559692382812,-0.011627869759574638,-0.011696002108173386
2022-03-02,163.5039520263672,0.020588263867630685,0.02037919033375384
2022-03-03,163.1800079345703,-0.001981261540055179,-0.001983226834971425
2022-03-04,160.1761474609375,-0.018408262823698673,-0.018579803330418962
2022-03-07,156.3771514892578,-0.023717613589165354,-0.02400340407802544
2022-03-08,154.55125427246094,-0.01167624041880766,-0.011744943029730157
2022-03-09,159.96018981933594,0.03499768133450076,0.03439918645830201
2022-03-10,155.6114959716797,-0.027186100820259074,-0.02756248006418241
2022-03-11,151.89105224609375,-0.023908540319302896,-0.024198988270190673
2022-03-14,147.85643005371094,-0.026562606109581277,-0.026921766571297655
2022-03-15,152.24440002441406,0.029677234660062668,0.02924538872495266
2022-03-16,156.66184997558594,0.029015516829935972,0.02860253626196498
2022-03-17,157.67294311523438,0.0064539844244531075,0.006433246646682462
2022-03-18,160.97129821777344,0.02091896705529539,0.02070316977947721
2022-03-21,162.3456268310547,0.008537724603686625,0.008501484359703779
2022-03-22,165.72250366210938,0.020800540778156185,0.0205871633674136
2022-03-23,167.08700561523438,0.008233655194511691,0.008199943575731164
2022-03-24,170.8761749267578,0.022677821638919626,0.022424502507775897
2022-03-25,171.51425170898438,0.003734147153633627,0.003727192533823558
2022-03-28,172.37811279296875,0.005036672319511437,0.005024030715460591
2022-03-29,175.67645263671875,0.019134330863172844,0.018953571718300786
2022-03-30,174.50828552246094,-0.0066495372414734355,-0.006671743911700934
2022-03-31,171.40628051757812,-0.017775688962823222,-0.017935574067368502
2022-04-01,171.11175537109375,-0.0017182867838624327,-0.0017197647318665603
2022-04-04,175.16598510742188,0.02369346119754101,0.023417127502597418
2022-04-05,171.84800720214844,-0.018941907604028585,-0.019123603641039776
2022-04-06,168.67724609375,-0.018450962335970544,-0.018623304553383555
2022-04-07,168.9815673828125,0.0018041632532543872,0.0018025377056074068
2022-04-08,166.9691925048828,-0.011908842538848274,-0.011980320853595803
2022-04-11,162.7088165283203,-0.025515940471700582,-0.025847117758560398
2022-04-12,164.58377075195312,0.011523372019035305,0.011457483655340873
2022-04-13,167.2735137939453,0.016342699099086477,0.016210594545550974
2022-04-14,162.2572784423828,-0.029988222509283347,-0.030447065815412053
2022-04-18,162.04129028320312,-0.001331146197280697,-0.0013320329594073428
2022-04-19,164.3285675048828,0.014115397487159953,0.01401670292174993
2022-04-20,164.16163635253906,-0.0010158376895653687,-0.0010163540023607534
2022-04-21,163.3665008544922,-0.004843613378337164,-0.004855381689761838
2022-04-22,158.82144165039062,-0.02782124352500992,-0.028215585591836498
2022-04-25,159.89149475097656,0.0067374599390768175,0.006714864688812417
2022-04-26,153.9230194091797,-0.03732828535434296,-0.03804282390578967
2022-04-27,153.69725036621094,-0.001466765944660775,-0.0014678426988553692
2022-04-28,160.6375274658203,0.04515550592527151,0.04416568384360678
2022-04-29,154.7574005126953,-0.03660493936808229,-0.037291711816060696
2022-05-02,155.06175231933594,0.0019666381422298596,0.001964706841137673
2022-05-03,156.55386352539062,0.0096226902104255,0.009576687007916113
2022-05-04,162.97386169433594,0.041008238470614966,0.04018970359826461
2022-05-05,153.8936004638672,-0.055716058612510166,-0.05732837269538274
2022-05-06,154.62107849121094,0.0047271493106340046,0.004716011426832374
2022-05-09,149.48931884765625,-0.033189263026944915,-0.03375252453278964
2022-05-10,151.8978729248047,0.016111880739807072,0.01598346193204872
2022-05-11,144.0233154296875,-0.051841130777488864,-0.053233207199623045
2022-05-12,140.14991760253906,-0.02689424150244224,-0.027262509488466327
2022-05-13,144.6230010986328,0.03191641902194542,0.03141767445973861
2022-05-16,143.0795135498047,-0.010672490109477573,-0.010729849609555898
2022-05-17,146.71697998046875,0.025422692182958118,0.02510491020154929
2022-05-18,138.43934631347656,-0.05641905707229067,-0.05807312778682486
2022-05-19,135.02801513671875,-0.024641341263150207,-0.02495002051167703
2022-05-20,135.26393127441406,0.0017471643751589827,0.0017456398589440515
2022-05-23,140.6906280517578,0.04011931877341679,0.03933543616216909
2022-05-24,137.9871063232422,-0.019216075483869832,-0.019403104109744822
2022-05-25,138.14442443847656,0.0011400928639364594,0.001139443451613963
2022-05-26,141.3492889404297,0.02319937641334513,0.022934361834836683
2022-05-27,147.11021423339844,0.04075666270522693,0.03994800890308495
2022-05-31,146.32376098632812,-0.005346013879244049,-0.005360354945972567
2022-06-01,146.19595336914062,-0.0008734577099849261,-0.0008738393964446648
2022-06-02,148.65367126464844,0.016811121230573045,0.016671378314187458
2022-06-03,142.92225646972656,-0.03855548770617456,-0.03931842514136367
2022-06-06,143.66940307617188,0.00522764350983751,0.005214026816368115
2022-06-07,146.19595336914062,0.01758586197806644,0.01743302001080816
2022-06-08,145.4586181640625,-0.00504347205299438,-0.005056233283524209
2022-06-09,140.2285614013672,-0.035955633490181715,-0.036617962080199434
2022-06-10,134.8117218017578,-0.03862864701367863,-0.03939452115124208
2022-06-13,129.6504669189453,-0.038284911829864376,-0.039037038325594214
2022-06-14,130.51559448242188,0.006672768591087452,0.006650604214622959
2022-06-15,133.14047241210938,0.020111603828621538,0.0199120368289949
2022-06-16,127.86124420166016,-0.03965156585976681,-0.040459108142072556
2022-06-17,129.33587646484375,0.011533066742709153,0.011467067889856698
2022-06-21,133.572998046875,0.03276060516111312,0.03223541609808914
2022-06-22,133.06179809570312,-0.0038271204408579784,-0.0038344626051771383
2022-06-23,135.9324493408203,0.021573819730382082,0.021344398675619825
2022-06-24,139.26515197753906,0.024517344113786477,0.0242216178983556
2022-06-27,139.26515197753906,0.0,0.0
2022-06-28,135.1165008544922,-0.029789585292061993,-0.03024230862964844
2022-06-29,136.87620544433594,0.013023609838288985,0.012939531844194689
2022-06-30,134.40863037109375,-0.018027786971678506,-0.018192267333190754
2022-07-01,136.58126831054688,0.01616442287563391,0.01603516960166537
2022-07-05,139.16683959960938,0.018930643426034344,0.01875368855423463
2022-07-06,140.5038299560547,0.00960710439564405,0.009561249622014425
2022-07-07,143.87586975097656,0.023999629020622137,0.02371616433270172
2022-07-08,144.55418395996094,0.004714579381229322,0.004703500559534889
2022-07-11,142.4208526611328,-0.014758004510052936,-0.014867987284155483
2022-07-12,143.39414978027344,0.00683395093453365,0.006810705337929329
2022-07-13,143.03041076660156,-0.002536637751465065,-0.0025398604680694765
2022-07-14,145.96002197265625,0.020482435800560417,0.020275491753217353
2022-07-15,147.63124084472656,0.011449839822464503,0.011384786502286384
2022-07-18,144.5836944580078,-0.020642963977550388,-0.020859008327297975
2022-07-19,148.4472198486328,0.026721722702604644,0.026370932888580886
2022-07-20,150.45274353027344,0.013510011731345362,0.0134195652344326
2022-07-21,152.72373962402344,0.015094414634539755,0.01498162751209385
2022-07-22,151.48500061035156,-0.008110978795578316,-0.008144051741468246
2022-07-25,150.36427307128906,-0.007398273984532855,-0.007425776947105632
2022-07-26,149.03707885742188,-0.008826526320104944,-0.008865710849465896
2022-07-27,154.13937377929688,0.034235070634712095,0.03366209128755265
2022-07-28,154.6898956298828,0.00357158483966713,0.003565221876607865
2022-07-29,159.76266479492188,0.03279315138447281,0.032266929413353136
2022-08-01,158.77952575683594,-0.006153747118251562,-0.006172759458267823
2022-08-02,157.30491638183594,-0.009287150644714082,-0.009330545111198596
2022-08-03,163.32144165039062,0.03824753483197174,0.037534229176734685
2022-08-04,163.00686645507812,-0.0019261108163978191,-0.0019279681531771831
2022-08-05,162.78045654296875,-0.0013889593551065227,-0.0013899248532802959
2022-08-08,162.30787658691406,-0.0029031737967263327,-0.0029073961799617565
2022-08-09,162.3571319580078,0.0003034687664549285,0.00030342272912251445
